chr	pos	strand	ratio
chr2	218528161	-	0.5
chr2	218539158	-	0.5
chr2	218565060	-	1
chr2	218572236	+	0.166666667
chr2	218573157	+	0.357142857
chr2	218573158	+	0.333333333
chr2	218574150	+	0.666666667
chr2	218576758	+	0.166666667
chr2	218576846	+	0.666666667
chr2	218576911	+	0.166666667
chr2	218654401	-	0.5
chr2	219075574	-	0.166666667
chr2	222277288	-	1
chr2	222277289	-	0.666666667
chr2	222570661	-	0.333333333
chr2	222570702	-	0.5
chr2	222570705	-	0.5
chr2	222653769	-	0.333333333
chr2	223754143	-	0.166666667
chr2	223755655	-	0.244444444
chr2	223755695	-	0.166666667
chr2	223755707	-	1
chr2	223756095	-	0.174074074
chr2	223756189	-	0.1
chr2	223756225	-	0.5
chr2	223756254	-	0.111111111
chr2	223757138	-	0.111111111
chr2	223757354	-	0.333333334
chr2	223757560	-	0.142857143
chr2	223757561	-	0.206349206
chr2	223757567	-	0.277777778
chr2	223809867	-	1
chr2	223833976	-	0.5
chr2	227539612	+	0.333333333
chr2	227686397	-	1
chr2	227686483	-	0.5
chr2	229151842	-	1
chr2	229151843	-	1
chr2	229833370	-	0.148148148
chr2	229833385	-	0.248148148
chr2	229915759	-	0.5
chr2	229926999	+	1
chr2	230721230	+	0.625
chr2	230761977	+	0.7
chr2	230764072	+	0.5
chr2	231158055	+	0.5
chr2	231224367	+	0.5
chr2	231280440	+	0.5
chr2	231505902	-	1
chr2	231735437	-	0.5
chr2	231753439	-	0.5
chr2	231758409	-	0.5
chr2	231766870	-	0.75
chr2	232651729	+	1
chr2	233517523	-	0.5
chr2	234833443	-	0.333333333
chr2	235575080	+	1
chr2	235601383	+	0.666666667
chr2	235601386	+	0.666666667
chr2	235646035	+	1
chr2	235650277	+	0.333333333
chr2	236068980	+	1
chr2	236091711	+	1
chr2	236202610	+	1
chr2	236294186	+	0.5
chr2	236294190	+	1
chr2	236294191	+	1
chr2	23679326	+	0.333333334
chr2	23679327	+	0.25
chr2	237775717	+	0.333333333
chr2	238070925	+	0.25
chr2	238071004	+	0.5
chr2	238074128	+	0.5
chr2	238074129	+	0.833333333
chr2	238094992	+	1
chr2	238096241	+	1
chr2	238181761	-	0.222222222
chr2	23830202	-	1
chr2	238356233	+	0.666666667
chr2	238360642	+	1
chr2	238360863	+	0.444444444
chr2	238361249	+	0.2
chr2	239345546	-	0.5
chr2	240002952	-	0.666666667
chr2	240003049	-	1
chr2	24000377	+	0.114285714
chr2	24001120	+	0.4
chr2	24001130	+	0.111111111
chr2	24001170	+	0.206349206
chr2	24001264	+	0.148148148
chr2	24001814	+	0.166666667
chr2	24001840	+	0.233333333
chr2	24001906	+	0.1
chr2	24002013	+	0.20952381
chr2	24002136	+	0.291005291
chr2	24002243	+	0.228571429
chr2	24002459	+	0.833333334
chr2	24002575	+	0.166666667
chr2	24002590	+	0.166666667
chr2	24102576	+	1
chr2	241123314	-	0.666666667
chr2	241225264	+	0.25
chr2	241225338	+	0.5
chr2	241245260	-	0.5
chr2	241287618	-	0.166666667
chr2	241287619	-	0.5
chr2	241294599	-	0.833333333
chr2	241306347	-	1
chr2	241306367	-	0.5
chr2	241306397	-	0.333333333
chr2	241306799	-	0.25
chr2	241318837	+	0.5
chr2	241319731	+	0.333333333
chr2	241322422	+	1
chr2	241328772	+	0.333333333
chr2	241328775	+	0.454545455
chr2	241329264	+	0.611111111
chr2	241329396	+	0.5
chr2	241331032	+	0.333333333
chr2	241331445	+	0.428571429
chr2	241331643	+	0.333333333
chr2	241339300	+	1
chr2	241502572	-	0.25
chr2	241503201	-	1
chr2	241503332	-	0.4
chr2	241503548	-	0.166666667
chr2	241504979	-	0.111111111
chr2	241626661	-	0.2
chr2	241687628	+	0.142857143
chr2	241687798	+	0.295238095
chr2	241691183	+	0.388888889
chr2	241691184	+	0.166666667
chr2	241691274	+	1
chr2	241691945	+	0.2
chr2	241694266	+	0.466666667
chr2	241712844	+	0.166666667
chr2	241713223	+	1
chr2	241713578	+	0.5
chr2	241713733	+	0.666666667
chr2	241713869	+	0.111111111
chr2	241713870	+	0.111111111
chr2	241713910	+	0.111111111
chr2	241713945	+	0.5
chr2	241754412	+	0.416666667
chr2	241754855	+	0.166666667
chr2	241756687	+	0.25
chr2	241756705	+	1
chr2	241757782	+	0.111111111
chr2	241758653	+	0.333333333
chr2	24531139	+	1
chr2	24606366	+	1
chr2	24904806	-	0.5
chr2	24905407	-	0.166666667
chr2	24914510	-	0.333333334
chr2	24915633	-	0.5
chr2	24915760	-	0.444444444
chr2	24915813	-	0.125
chr2	24915814	-	0.416666667
chr2	24916439	-	0.333333333
chr2	24916630	-	0.5
chr2	25414395	-	1
chr2	25416584	-	0.5
chr2	25416630	-	1
chr2	25499962	-	1
chr2	25572351	-	1
chr2	25573013	-	0.785714286
chr2	25573150	-	1
chr2	25573151	-	1
chr2	25573219	-	0.333333334
chr2	25791363	-	0.5
chr2	26036944	+	0.833333333
chr2	26037410	+	0.25
chr2	26037571	+	0.166666667
chr2	26044077	+	1
chr2	26048790	+	0.166666667
chr2	26063937	+	0.333333333
chr2	26063939	+	1
chr2	26064937	+	0.222222222
chr2	26064938	+	0.277777778
chr2	26077801	+	1
chr2	26111524	+	0.333333333
chr2	26117426	+	0.25
chr2	26117494	+	0.5
chr2	26118223	+	1
chr2	26228816	-	0.333333333
chr2	26229123	-	0.5
chr2	26285877	+	0.333333333
chr2	26287027	+	0.5
chr2	26287028	+	1
chr2	26362662	+	0.333333333
chr2	26781856	+	0.333333333
chr2	26782303	+	0.325
chr2	26857259	+	0.333333333
chr2	27210647	-	1
chr2	27231213	+	1
chr2	27313872	-	0.266666667
chr2	27313913	-	0.166666667
chr2	27313985	-	0.688888889
chr2	27314107	-	0.5
chr2	27314133	-	0.266666667
chr2	27314140	-	0.666666667
chr2	27314208	-	0.7
chr2	27314235	-	0.45
chr2	27314244	-	0.535714286
chr2	27314246	-	0.5
chr2	27314247	-	0.583333334
chr2	27315699	-	0.654761905
chr2	27315700	-	0.216666667
chr2	27318585	-	0.333333333
chr2	27318872	-	0.333333334
chr2	27318944	-	0.166666667
chr2	27318947	-	0.3
chr2	27319728	-	0.5
chr2	27319762	-	0.5
chr2	27319836	-	0.5
chr2	27319839	-	0.111111111
chr2	27319840	-	0.111111111
chr2	27319920	-	0.380952381
chr2	27319993	-	0.596536796
chr2	27319994	-	0.446031746
chr2	27320070	-	0.666666667
chr2	27320073	-	0.666666667
chr2	27320125	-	1
chr2	27320155	-	0.5
chr2	27320422	-	0.238095238
chr2	27320465	-	0.571428571
chr2	27340433	-	0.5
chr2	27344296	-	0.5
chr2	27344297	-	0.555555556
chr2	27345481	-	0.333333333
chr2	27347968	-	0.25
chr2	27348155	-	0.233333333
chr2	27348181	-	0.333333333
chr2	27348704	-	0.5
chr2	27348952	-	0.666666667
chr2	27348953	-	0.666666667
chr2	27349807	-	0.222222222
chr2	27349808	-	0.222222222
chr2	27353576	-	0.25
chr2	27353577	-	0.416666667
chr2	27353887	-	0.444444444
chr2	27353979	-	0.121212121
chr2	27354600	-	0.5
chr2	27357380	+	0.148148148
chr2	27357393	+	0.266666667
chr2	27389887	-	0.5
chr2	27396966	-	0.5
chr2	27404861	-	0.5
chr2	27404862	-	0.5
chr2	27591733	+	0.75
chr2	27593295	+	0.444444444
chr2	27593321	+	0.777777778
chr2	28786654	+	0.333333333
chr2	28852883	-	0.5
chr2	28856772	-	0.666666667
chr2	28857071	-	1
chr2	28858712	-	1
chr2	28867294	-	0.5
chr2	28868045	-	1
chr2	28868828	-	1
chr2	29178280	+	1
chr2	31930151	-	0.75
chr2	31987142	-	0.5
chr2	31989041	-	1
chr2	31999483	-	0.5
chr2	32002063	-	0.5
chr2	32028255	-	0.5
chr2	32034875	-	1
chr2	32034877	-	1
chr2	32035810	-	0.666666667
chr2	32035826	-	0.111111111
chr2	32035871	-	0.166666667
chr2	32035997	-	0.166666667
chr2	32036068	-	0.333333333
chr2	32036123	-	0.777777778
chr2	32036125	-	0.333333333
chr2	32036196	-	0.333333334
chr2	32036197	-	0.333333334
chr2	32037479	-	0.666666667
chr2	32038726	-	0.333333333
chr2	32038786	-	0.25
chr2	32038923	-	1
chr2	32281341	+	1
chr2	32281709	+	0.5
chr2	32307740	+	0.122222222
chr2	32307741	+	0.122222222
chr2	32307780	+	0.523809524
chr2	32308239	+	0.416666667
chr2	32308249	+	0.708333334
chr2	32308275	+	1
chr2	32308552	+	0.277777778
chr2	32308553	+	0.133333333
chr2	32308558	+	0.355555556
chr2	32308561	+	0.133333333
chr2	32308566	+	0.2
chr2	32308592	+	0.249084249
chr2	32308593	+	0.395604395
chr2	32309326	+	0.407407408
chr2	32309789	+	0.15
chr2	32309822	+	0.638888889
chr2	32309828	+	0.111111111
chr2	32310622	+	0.166666667
chr2	32310623	+	0.333333333
chr2	32310677	+	0.166666667
chr2	32310679	+	0.531746032
chr2	32310728	+	0.251282051
chr2	32310767	+	0.220512821
chr2	32312327	+	0.5
chr2	32312377	+	0.5
chr2	32312935	+	0.5
chr2	32313802	+	0.5
chr2	32363149	+	0.388888889
chr2	32368329	+	0.5
chr2	32368348	+	0.6
chr2	32368393	+	1
chr2	32375966	+	0.125
chr2	32461278	+	1
chr2	32520585	+	0.333333333
chr2	32520683	+	0.111111111
chr2	32520756	+	0.5
chr2	32552741	+	0.5
chr2	33051175	+	1
chr2	3540612	-	0.5
chr2	3543851	-	0.144615385
chr2	3545012	-	0.162962963
chr2	36407021	+	0.1
chr2	36523054	+	1
chr2	36523055	+	1
chr2	36897574	-	0.5
chr2	36900088	-	1
chr2	37000145	-	0.2
chr2	37034279	-	1
chr2	37100519	-	0.69047619
chr2	37100865	-	0.133333333
chr2	37100891	-	0.111111111
chr2	37100944	-	0.103703704
chr2	37102071	-	0.333333333
chr2	37102074	-	0.166666667
chr2	37102092	-	0.133333333
chr2	37102095	-	0.152777778
chr2	37102118	-	0.228571429
chr2	37102140	-	0.153846154
chr2	37102164	-	0.497222222
chr2	37103288	-	0.49537037
chr2	37103293	-	0.365740741
chr2	37103360	-	0.538095238
chr2	37103375	-	0.284126984
chr2	37103378	-	0.311111111
chr2	37103882	-	0.102564103
chr2	37103922	-	0.161904762
chr2	37103973	-	0.194444444
chr2	37103976	-	0.194444444
chr2	37104028	-	0.492063492
chr2	37104382	-	0.153198653
chr2	37104412	-	0.121693122
chr2	37104435	-	0.2
chr2	37104499	-	0.2
chr2	37104502	-	0.210826211
chr2	37152459	-	0.5
chr2	37202383	+	0.328571429
chr2	37202483	+	0.335897436
chr2	37202484	+	0.324242424
chr2	37202485	+	0.248316498
chr2	37202590	+	0.409384543
chr2	37202595	+	0.17037037
chr2	37204461	+	0.203030303
chr2	37204538	+	0.109228276
chr2	38307311	-	0.333333333
chr2	38307358	-	0.833333333
chr2	38307359	-	0.333333333
chr2	38307360	-	0.111111111
chr2	38307363	-	0.333333333
chr2	38334536	-	0.25
chr2	38339213	-	0.416666667
chr2	38368031	-	0.111111111
chr2	38368032	-	0.111111111
chr2	38782213	+	0.3
chr2	38782540	+	1
chr2	38782541	+	1
chr2	38783317	+	0.333333333
chr2	38784354	+	0.5
chr2	38784419	+	0.5
chr2	38784420	+	0.5
chr2	38850408	-	0.5
chr2	38859913	-	0.5
chr2	39054065	-	0.5
chr2	39097844	-	0.166666667
chr2	39111868	-	0.111111111
chr2	39258052	-	0.75
chr2	39275971	-	0.5
chr2	39284357	-	1
chr2	39284732	-	1
chr2	39474947	+	0.166666667
chr2	39474971	+	0.166666667
chr2	39474974	+	0.166666667
chr2	39477186	+	1
chr2	39775077	-	1
chr2	39776623	-	0.111111111
chr2	40232099	-	0.75
chr2	40417569	-	0.5
chr2	42178464	+	0.333333333
chr2	42189446	+	0.333333333
chr2	42290641	+	0.25
chr2	42294611	+	0.5
chr2	42312089	+	1
chr2	42355864	-	0.5
chr2	42357447	-	1
chr2	42453315	-	1
chr2	42476929	-	0.666666667
chr2	42476996	-	0.5
chr2	42483916	-	1
chr2	42490325	-	1
chr2	42507784	+	1
chr2	42522595	+	1
chr2	42633191	+	0.5
chr2	42676686	+	0.5
chr2	42702977	+	1
chr2	43425156	-	1
chr2	43439735	-	0.666666667
chr2	43915904	-	0.111111111
chr2	43915946	-	0.25
chr2	43916060	-	0.166666667
chr2	43941961	-	0.25
chr2	43941962	-	0.5
chr2	43941970	-	0.25
chr2	43941971	-	0.25
chr2	43942817	-	0.5
chr2	43942827	-	1
chr2	43966642	-	0.5
chr2	43995044	-	0.305555556
chr2	44354795	-	0.25
chr2	44355535	-	0.5
chr2	44356424	-	0.5
chr2	44412996	+	0.2
chr2	44412997	+	0.4
chr2	44413602	+	0.166666667
chr2	44471485	+	0.833333333
chr2	44471492	+	0.5
chr2	45711805	+	1
chr2	46577469	+	0.5
chr2	46577689	+	0.333333333
chr2	46578476	+	0.438095238
chr2	46578477	+	0.19047619
chr2	46578546	+	0.333333333
chr2	46578548	+	0.333333333
chr2	46578571	+	0.333333333
chr2	46578662	+	0.333333333
chr2	46578676	+	0.222222222
chr2	46579665	+	0.444444444
chr2	46910896	-	0.5
chr2	47163498	-	0.5
chr2	47163635	-	0.333333333
chr2	47163867	-	0.166666667
chr2	47343971	-	1
chr2	47420818	+	0.166666667
chr2	47425966	+	0.333333333
chr2	47546601	+	1
chr2	47793526	+	0.333333333
chr2	47882725	-	0.333333334
chr2	47890916	-	0.5
chr2	47891023	-	0.5
chr2	48502820	+	0.5
chr2	48533200	+	1
chr2	53701054	-	0.333333333
chr2	53706584	-	0.5
chr2	53706586	-	0.5
chr2	53707838	-	0.125
chr2	53773702	-	0.166666667
chr2	53776610	-	0.75
chr2	53779534	-	0.333333333
chr2	53781381	-	1
chr2	53782884	-	0.25
chr2	53851492	-	0.166666667
chr2	53851514	-	0.166666667
chr2	53851531	-	0.166666667
chr2	53851794	-	0.833333333
chr2	53851852	-	0.166666667
chr2	53852355	-	0.5
chr2	53852605	-	0.111111111
chr2	53852611	-	0.25
chr2	53874060	-	0.333333333
chr2	54467495	+	1
chr2	54468125	+	1
chr2	54468222	+	1
chr2	55032334	-	1
chr2	55032874	-	1
chr2	55215223	-	0.25
chr2	55215277	-	1
chr2	55215907	-	0.875
chr2	55215953	-	0.583333334
chr2	55215954	-	0.583333334
chr2	55216802	-	1
chr2	55221810	-	0.5
chr2	55226002	-	1
chr2	55226070	-	0.25
chr2	55226721	-	0.25
chr2	55256983	-	1
chr2	55296998	-	0.5
chr2	55297017	-	1
chr2	55297539	-	0.2
chr2	55297548	-	0.4
chr2	55297549	-	0.2
chr2	55297612	-	0.125
chr2	55297631	-	0.571428572
chr2	55529197	+	1
chr2	55529748	+	0.3
chr2	55529776	+	0.333333334
chr2	55537209	+	0.333333334
chr2	55537210	+	0.25
chr2	55554138	-	0.5
chr2	55554140	-	0.5
chr2	55557393	-	1
chr2	55557412	-	1
chr2	55571661	-	0.166666667
chr2	55571805	-	0.25
chr2	55571808	-	0.25
chr2	55595364	-	1
chr2	55652945	-	0.333333333
chr2	55666410	-	0.5
chr2	55673982	-	0.25
chr2	55677411	-	0.333333333
chr2	55677542	-	1
chr2	55677553	-	0.4
chr2	55677825	-	0.111111111
chr2	55677877	-	0.333333333
chr2	55677942	-	1
chr2	55677946	-	1
chr2	55678030	-	0.5
chr2	58213655	-	0.111111111
chr2	60905301	+	1
chr2	61020007	+	0.111111111
chr2	61020079	+	0.75
chr2	61024688	+	1
chr2	61024774	+	0.333333333
chr2	61027061	+	0.25
chr2	61049618	+	0.166666667
chr2	61049630	+	0.111111111
chr2	61049652	+	0.133333333
chr2	61049653	+	0.45
chr2	61050255	+	0.333333333
chr2	61088614	+	0.166666667
chr2	61088621	+	0.125
chr2	61088660	+	0.833333334
chr2	61089255	+	0.5
chr2	61090650	+	0.166666667
chr2	61091413	+	0.25
chr2	61114795	+	0.5
chr2	61142040	-	0.5
chr2	61142102	-	0.1
chr2	61142705	-	0.222222222
chr2	61270532	-	0.833333333
chr2	61270533	-	0.5
chr2	61270596	-	0.5
chr2	61271177	-	0.5
chr2	61336212	-	0.666666667
chr2	61337742	-	1
chr2	61441230	-	1
chr2	61467137	-	1
chr2	61475905	+	1
chr2	61503563	-	0.666666667
chr2	61505131	-	0.178571429
chr2	61505516	-	0.161255411
chr2	61506339	-	0.25
chr2	61506340	-	0.5
chr2	61506341	-	0.25
chr2	61509098	-	0.7
chr2	61509204	-	0.3
chr2	61509251	-	0.384615385
chr2	61509424	-	0.25
chr2	61509504	-	0.333333333
chr2	61509544	-	0.5
chr2	61510155	-	0.222222222
chr2	61510194	-	0.333333333
chr2	61510236	-	0.407407407
chr2	61510719	-	0.25
chr2	61511221	-	0.428571429
chr2	61511261	-	0.177777778
chr2	61511296	-	0.133333333
chr2	61511550	-	0.333333333
chr2	61511931	-	0.111111111
chr2	61512893	-	0.5
chr2	61512919	-	0.5
chr2	61512964	-	0.333333333
chr2	61513223	-	0.388888889
chr2	61513502	-	0.431623932
chr2	61513507	-	0.171717172
chr2	61513552	-	0.227272727
chr2	61513995	-	0.666666667
chr2	61514872	-	0.5
chr2	61516552	-	0.111111111
chr2	61516553	-	0.111111111
chr2	61517014	-	0.375
chr2	61517180	-	0.5
chr2	61517469	-	0.666666667
chr2	61517960	-	0.288888889
chr2	61517961	-	0.177777778
chr2	61518030	-	0.111111111
chr2	61518363	-	0.277777778
chr2	61519155	-	0.361111111
chr2	61519158	-	0.111111111
chr2	61519575	-	0.5
chr2	61519577	-	0.333333333
chr2	61529508	-	0.5
chr2	61532746	-	0.166666667
chr2	61827446	-	1
chr2	61828358	-	0.125
chr2	61828359	-	0.125
chr2	61828421	-	0.166666667
chr2	61828506	-	0.555555556
chr2	61828508	-	0.444444444
chr2	61828592	-	1
chr2	61832041	-	0.5
chr2	61832078	-	0.333333333
chr2	61833909	-	0.5
chr2	61834645	-	1
chr2	61834656	-	1
chr2	61834696	-	0.5
chr2	61836824	-	0.5
chr2	61837100	-	0.5
chr2	61837625	-	0.5
chr2	62012136	+	1
chr2	62012172	+	1
chr2	62025344	+	1
chr2	62209060	+	1
chr2	63556660	-	1
chr2	63556661	-	1
chr2	64010024	-	0.5
chr2	64016685	-	0.666666667
chr2	65091664	-	1
chr2	65092151	-	1
chr2	65092213	-	1
chr2	65094422	-	1
chr2	65094428	-	0.5
chr2	65399089	-	1
chr2	68131054	-	0.1
chr2	68212143	-	0.5
chr2	68245114	-	0.5
chr2	68245179	-	0.3
chr2	68246212	-	0.5
chr2	68246213	-	0.5
chr2	68461914	-	0.5
chr2	68461920	-	0.5
chr2	69461717	-	0.380952381
chr2	69461769	-	0.761904762
chr2	69461770	-	0.492063492
chr2	69461771	-	0.714285714
chr2	69461859	-	0.25
chr2	69462430	-	1
chr2	69462436	-	0.422222222
chr2	69462513	-	0.419047619
chr2	69462516	-	0.888888889
chr2	69462593	-	0.130952381
chr2	69462619	-	0.216666667
chr2	69463636	-	0.39047619
chr2	69463676	-	0.166666667
chr2	69463753	-	0.111111111
chr2	69463778	-	0.111111111
chr2	69463790	-	0.511111111
chr2	69504200	-	1
chr2	69504281	-	1
chr2	69832170	+	0.222222222
chr2	69906129	+	0.111111111
chr2	69908634	+	0.222222222
chr2	69909765	+	0.466666667
chr2	69909782	+	0.2
chr2	69909787	+	0.333333333
chr2	69909891	+	0.404761905
chr2	69972617	-	1
chr2	69995267	-	0.166666667
chr2	69995277	-	0.333333333
chr2	70021457	-	1
chr2	70056872	-	0.333333333
chr2	70056873	-	0.333333333
chr2	70072031	-	0.5
chr2	70073877	-	1
chr2	70074022	-	1
chr2	70074417	-	0.5
chr2	70074427	-	0.75
chr2	70074483	-	0.1
chr2	70075263	-	1
chr2	70081686	-	0.333333334
chr2	70082217	-	0.222222222
chr2	70082818	-	1
chr2	70189241	-	1
chr2	70221278	-	0.533333333
chr2	70221926	-	0.75
chr2	70222766	-	0.5
chr2	70222802	-	0.666666667
chr2	70224197	-	0.166666667
chr2	70234678	-	1
chr2	70235159	-	0.25
chr2	70235250	-	0.75
chr2	70235315	-	0.642857143
chr2	70245211	-	1
chr2	70292086	-	0.333333333
chr2	71115304	-	0.5
chr2	71128563	-	0.333333333
chr2	71303157	+	0.5
chr2	71345492	+	0.25
chr2	72372762	-	1
chr2	72372769	-	1
chr2	72987394	-	1
chr2	74419994	-	0.6
chr2	75699678	-	1
chr2	75699756	-	0.5
chr2	75704782	-	0.133333333
chr2	75704795	-	0.666666667
chr2	75704851	-	1
chr2	75704854	-	1
chr2	75704855	-	0.5
chr2	75705434	-	1
chr2	77171478	-	1
chr2	77316633	-	1
chr2	77372143	-	0.25
chr2	77513676	-	0.5
chr2	85319342	-	0.137777778
chr2	85323040	-	0.166666667
chr2	85323063	-	0.416666667
chr2	85352320	-	0.5
chr2	85546267	-	0.7
chr2	85546270	-	0.1
chr2	85546278	-	0.25
chr2	85546371	-	0.333333334
chr2	85546500	-	0.380952381
chr2	85546516	-	0.244444444
chr2	85546585	-	0.833333333
chr2	85546588	-	0.666666667
chr2	85546598	-	0.555555556
chr2	85546665	-	0.611111111
chr2	85547995	-	0.166666667
chr2	85548075	-	0.25
chr2	85548113	-	0.222222222
chr2	85548114	-	0.222222222
chr2	85549499	-	0.134680135
chr2	85609819	-	0.333333334
chr2	86020424	-	0.166666667
chr2	86020435	-	0.333333333
chr2	86022664	-	0.14619883
chr2	86022839	-	0.2125
chr2	86023844	-	0.450793651
chr2	86023887	-	0.766666667
chr2	86023888	-	0.872727273
chr2	86023914	-	0.177777778
chr2	86023918	-	0.447619048
chr2	86023976	-	0.202380952
chr2	86023981	-	0.274725275
chr2	86023991	-	0.15308642
chr2	86024920	-	0.465909091
chr2	86024989	-	0.327777778
chr2	86025013	-	0.356060606
chr2	86025015	-	0.373626374
chr2	86025025	-	0.389499389
chr2	86025091	-	0.162121212
chr2	86025099	-	0.414090177
chr2	86084357	-	0.25
chr2	86154941	-	0.333333333
chr2	86154973	-	0.45
chr2	86154991	-	0.5
chr2	86800376	-	1
chr2	8746251	-	0.5
chr2	8773558	-	0.5
chr2	88050499	-	0.45
chr2	88051002	-	0.5
chr2	88051062	-	0.25
chr2	8806777	-	0.5
chr2	89549527	-	1
chr2	89571230	-	0.5
chr2	89580292	-	0.25
chr2	8963553	-	0.5
chr2	9270922	+	1
chr2	9489887	-	0.583333333
chr2	9507336	-	1
chr2	95145425	-	1
chr2	95145860	-	0.666666667
chr2	95145861	-	0.333333333
chr2	95146095	-	1
chr2	95146100	-	1
chr2	95146101	-	1
chr2	95146112	-	1
chr2	95146700	-	0.5
chr2	95160206	-	1
chr2	9542979	-	0.25
chr2	9549564	-	0.333333334
chr2	9550543	-	0.5
chr2	9550718	-	1
chr2	9550720	-	1
chr2	9550726	-	0.5
chr2	9550999	-	1
chr2	95829706	-	0.540740741
chr2	95829733	-	0.407407408
chr2	95829750	-	0.573809524
chr2	95829757	-	0.138888889
chr2	95829817	-	0.944444445
chr2	95829845	-	0.168831169
chr2	95829915	-	0.261904762
chr2	95829923	-	0.277777778
chr2	95830003	-	0.333333333
chr2	95830011	-	0.75
chr2	95830035	-	0.777777778
chr2	95830043	-	0.177777778
chr2	95830116	-	0.52022792
chr2	95830451	-	0.129713424
chr2	95830691	-	1
chr2	95830736	-	0.222222222
chr2	95830743	-	0.888888889
chr2	95831076	-	0.261904762
chr2	95831104	-	0.166666667
chr2	95831140	-	0.333333333
chr2	95831159	-	0.666666667
chr2	95831227	-	0.333333333
chr2	95831241	-	0.111111111
chr2	95831278	-	0.777777778
chr2	95831282	-	0.333333333
chr2	95831283	-	0.148148148
chr2	95831390	-	0.355555556
chr2	95831451	-	0.861111111
chr2	95831555	-	0.888888889
chr2	95831573	-	0.444444444
chr2	95831574	-	0.333333333
chr2	95831592	-	0.5
chr2	95831639	-	0.26984127
chr2	95831703	-	0.388888889
chr2	95831740	-	0.333333333
chr2	95831747	-	0.333333333
chr2	95831860	-	0.305555556
chr2	95831913	-	0.157407407
chr2	95831914	-	0.166666667
chr2	95833276	-	0.555555556
chr2	95833699	-	0.333333333
chr2	95834663	-	0.111111111
chr2	95834765	-	0.102564103
chr2	95834766	-	0.111111111
chr2	95834841	-	0.263888889
chr2	95834869	-	0.333333333
chr2	95834892	-	0.166666667
chr2	95849145	-	0.5
chr2	95939551	-	0.333333333
chr2	95940061	-	0.333333333
chr2	95940203	-	0.5
chr2	96011759	+	1
chr2	96011820	+	1
chr2	96012511	+	1
chr2	96012625	+	0.166666667
chr2	96012636	+	0.166666667
chr2	96017866	+	0.5
chr2	96018175	+	0.75
chr2	96018176	+	0.5
chr2	9617844	-	0.5
chr2	9618605	-	0.5
chr2	96188164	-	0.25
chr2	96188478	-	0.166666667
chr2	96188548	-	0.333333334
chr2	96188627	-	0.333333333
chr2	96188679	-	0.125
chr2	96188681	-	0.333333333
chr2	96190475	-	0.5
chr2	96190763	-	0.166666667
chr2	96191143	-	0.666666667
chr2	96196600	-	0.25
chr2	96196613	-	0.25
chr2	9624881	-	0.1
chr2	96249371	-	0.333333333
chr2	9625210	-	1
chr2	96614649	-	0.5
chr2	96624624	-	1
chr2	96624699	-	0.5
chr2	96624700	-	0.5
chr2	96624725	-	0.5
chr2	96624949	-	0.625
chr2	96625047	-	0.166666667
chr2	96625158	-	0.666666667
chr2	96627414	-	1
chr2	96627501	-	0.5
chr2	96628535	-	1
chr2	96628538	-	0.5
chr2	96628604	-	0.166666667
chr2	96632633	-	0.5
chr2	96635096	-	0.888888889
chr2	96635131	-	1
chr2	96717410	-	0.5
chr2	96721755	-	1
chr2	96725299	-	0.277777778
chr2	96726049	-	0.142857143
chr2	96727381	-	0.222222222
chr2	96728424	-	1
chr2	96730735	-	0.333333333
chr2	96733030	-	0.5
chr2	96781405	+	1
chr2	96845589	-	1
chr2	97163715	+	0.333333333
chr2	97163782	+	0.333333333
chr2	97666457	+	0.222222222
chr2	97666458	+	0.555555556
chr2	97924995	-	0.333333334
chr2	97925144	-	0.333333334
chr2	98462605	+	0.5
chr2	9897237	+	1
chr2	99101367	-	0.5
chr2	99104613	-	0.111111111
chr2	99195873	+	0.273609638
chr2	99196001	+	0.117484368
chr2	99196380	+	0.552042161
chr2	99196401	+	0.158950617
chr2	99196434	+	0.541260559
chr2	99196515	+	0.143096791
chr2	99197741	+	0.148148148
chr2	99197774	+	0.4
chr2	99199767	+	0.528846154
chr2	99200399	+	0.857142857
chr2	99200445	+	0.166666667
chr2	99200531	+	0.2996633
chr2	99200544	+	0.434848485
chr2	99200550	+	0.15
chr2	99202763	+	0.5
chr2	99407180	-	0.166666667
chr2	99407191	-	0.666666667
chr2	99407465	-	0.666666667
chr2	99407466	-	0.666666667
chr2	99409678	-	0.5
chr2	99411613	-	0.222222222
chr20	10411125	-	1
chr20	10423303	-	1
chr20	10432672	-	1
chr20	10433141	-	0.222222222
chr20	10479767	+	0.5
chr20	1143968	+	0.666666667
chr20	1145106	+	0.625
chr20	1169049	+	0.5
chr20	1169066	+	0.25
chr20	1169568	+	1
chr20	1169569	+	0.333333333
chr20	1169653	+	0.5
chr20	11894832	+	0.333333334
chr20	11894833	+	0.333333334
chr20	1336215	+	0.166666667
chr20	1336222	+	0.5
chr20	1336259	+	0.583333333
chr20	1336264	+	0.476190476
chr20	1339364	+	0.666666667
chr20	13455616	-	0.5
chr20	13469947	-	0.5
chr20	13602080	-	0.5
chr20	13619012	-	1
chr20	16384876	-	1
chr20	16732345	+	1
chr20	17960665	-	0.107407407
chr20	17961755	-	0.350217865
chr20	17962295	-	0.148476523
chr20	17962342	-	0.317325143
chr20	17962343	-	0.152814618
chr20	17962476	-	0.150719823
chr20	17962478	-	0.357538321
chr20	17971951	+	0.166666667
chr20	17975392	+	0.444444444
chr20	17975398	+	0.166666667
