chr	pos	strand	ratio
chr19	3962989	-	0.5
chr19	3963001	-	0.12
chr19	3963018	-	0.6
chr19	3963019	-	0.09
chr19	3963025	-	0.84
chr19	4055632	-	0.6
chr19	4091726	-	0.27
chr19	4091744	-	0.4
chr19	4093521	-	0.3
chr19	4104440	-	0.27
chr19	4104457	-	0.27
chr19	4202386	+	0.12
chr19	4202449	+	0.26
chr19	4354604	+	0.27
chr19	4354681	+	0.38
chr19	4354687	+	0.29
chr19	4354698	+	0.81
chr19	4354701	+	0.47
chr19	4354703	+	0.53
chr19	4354707	+	0.19
chr19	4354710	+	0.2
chr19	4354713	+	0.19
chr19	4354716	+	0.44
chr19	4354748	+	0.17
chr19	4354784	+	0.23
chr19	4355986	+	0.45
chr19	4356803	+	0.5
chr19	4356804	+	0.3
chr19	4421282	+	0.36
chr19	4421325	+	0.36
chr19	4433718	+	0.38
chr19	4433730	+	0.29
chr19	4433861	+	0.17
chr19	4434082	+	0.21
chr19	4434224	+	0.14
chr19	4435472	+	0.2
chr19	4435485	+	0.27
chr19	4435516	+	0.57
chr19	4435555	+	0.42
chr19	4450503	+	0.19
chr19	4653096	+	0.05
chr19	4653126	+	0.14
chr19	4653127	+	0.11
chr19	4653210	+	0.28
chr19	4653224	+	0.22
chr19	4653225	+	0.53
chr19	4653386	+	0.08
chr19	4653414	+	0.07
chr19	4653589	+	0.05
chr19	4653660	+	0.41
chr19	4654366	+	0.18
chr19	4654367	+	0.71
chr19	4654428	-	0.04
chr19	4654442	+	0.07
chr19	4654443	+	0.11
chr19	4654455	+	0.57
chr19	4654480	+	0.04
chr19	4654520	-	0.03
chr19	4654523	-	0.03
chr19	4654524	+	0.12
chr19	4654541	+	0.18
chr19	4654584	+	0.09
chr19	4654588	+	0.08
chr19	4838580	-	0.01
chr19	4838807	-	0.01
chr19	4838859	-	0.02
chr19	5223497	-	0.12
chr19	5226473	-	0.19
chr19	5226485	-	0.33
chr19	5226512	-	0.39
chr19	5226636	-	0.83
chr19	5226648	-	0.27
chr19	5226666	-	0.26
chr19	5226685	-	0.16
chr19	5226740	-	0.19
chr19	5227143	-	0.58
chr19	5227148	-	0.36
chr19	5227499	-	0.38
chr19	5227510	-	0.18
chr19	5227612	-	0.12
chr19	5227621	-	0.13
chr19	5227681	-	0.27
chr19	5234992	-	0.36
chr19	5596134	-	0.25
chr19	5683068	+	0.27
chr19	5683071	+	0.23
chr19	5683629	+	0.43
chr19	5683691	+	0.27
chr19	5683709	+	0.42
chr19	5683819	+	0.27
chr19	5684052	+	0.68
chr19	5684055	+	0.32
chr19	5684068	+	0.55
chr19	5684075	+	0.2
chr19	5684198	+	0.65
chr19	5684215	+	0.19
chr19	5684224	+	0.36
chr19	5684249	+	0.14
chr19	5684250	+	0.17
chr19	5708823	-	0.38
chr19	5709719	-	0.48
chr19	5710143	-	0.1
chr19	5710155	-	0.21
chr19	5710168	-	0.52
chr19	5710221	-	0.18
chr19	5710264	-	0.21
chr19	5909709	+	0.41
chr19	5909710	+	0.17
chr19	5909721	-	0.27
chr19	5912743	+	0.38
chr19	5912828	+	0.44
chr19	5979183	+	0.33
chr19	5979258	+	0.27
chr19	5980113	+	0.3
chr19	6377279	-	0.19
chr19	6379034	-	0.33
chr19	6379062	+	0.09
chr19	6379125	-	0.21
chr19	6379149	-	0.38
chr19	6379151	-	0.09
chr19	6379670	-	0.03
chr19	6379864	-	0.01
chr19	7084453	+	0.36
chr19	7085398	+	0.15
chr19	7086028	+	0.36
chr19	7086838	+	0.21
chr19	7086839	+	0.23
chr19	7086908	+	0.2
chr19	7086934	+	0.24
chr19	7086957	+	0.3
chr19	7683281	+	0.23
chr19	7683845	+	0.27
chr19	7683853	+	0.2
chr19	7683907	+	0.21
chr19	7683908	+	0.19
chr19	7684661	+	0.3
chr19	7684675	+	0.25
chr19	7684749	+	0.5
chr19	7684909	+	0.3
chr19	7685091	+	0.45
chr19	7685149	+	0.27
chr19	7685170	+	0.6
chr19	7686783	+	0.42
chr19	7686905	+	0.27
chr19	7687028	+	0.33
chr19	7944572	+	0.33
chr19	7945107	+	0.25
chr19	7945121	+	0.3
chr19	7945787	+	0.3
chr19	7946080	+	0.23
chr19	7946152	+	0.35
chr19	7947285	+	0.4
chr19	7947681	+	0.4
chr19	7948534	+	0.17
chr19	7950452	+	0.7
chr19	8008322	+	0.1
chr19	8008367	+	0.09
chr19	8008406	+	0.19
chr19	8015012	+	0.3
chr19	8124321	-	0.55
chr19	8125353	-	0.4
chr19	8241341	+	0.17
chr19	8241383	+	0.41
chr19	8241388	+	0.13
chr19	8241393	+	0.08
chr19	8258951	+	0.12
chr19	8259039	+	0.19
chr19	8262941	+	0.41
chr19	8262974	+	0.13
chr19	8263025	+	0.12
chr19	8263027	+	0.08
chr19	8263083	+	0.34
chr19	8263124	+	0.12
chr19	8263187	+	0.08
chr19	8263286	+	0.09
chr19	8264330	+	0.18
chr19	8264334	+	0.19
chr19	8264344	+	0.31
chr19	8264350	+	0.36
chr19	8265270	+	0.25
chr19	8265299	+	0.17
chr19	8265363	+	0.17
chr19	8304569	-	0.14
chr19	8305605	-	0.08
chr19	8415246	+	0.23
chr19	8418593	+	0.1
chr19	8439577	+	0.3
chr19	8477428	+	0.36
chr19	8477606	+	0.25
chr19	8479154	+	0.79
chr19	8479184	+	0.2
chr19	8479583	+	0.64
chr19	8480617	+	0.15
chr19	8541701	-	0.36
chr19	8808899	-	0.16
chr19	9524524	-	0.16
chr19	9524536	-	0.23
chr19	9524537	-	0.04
chr19	9524618	-	0.04
chr19	9524624	-	0.07
chr19	9524658	-	0.05
chr19	9524680	-	0.08
chr19	9524704	-	0.15
chr19	9525781	-	0.58
chr19	9525862	-	0.04
chr19	9525882	-	0.18
chr19	9525961	-	0.09
chr19	9525962	-	0.19
chr19	9525969	+	0.02
chr19	9525971	+	0.02
chr19	9561629	-	0.01
chr19	9561641	-	0.05
chr19	9561668	-	0.01
chr19	9561683	-	0.04
chr19	9561694	-	0.01
chr19	9561755	-	0.03
chr19	9561759	-	0.06
chr19	9561788	-	0.04
chr19	9561821	-	0.01
chr19	9562231	-	0.05
chr19	9562236	-	0.01
chr19	9562240	-	0.01
chr19	9562242	-	0.11
chr19	9562266	-	0.1
chr19	9562279	-	0.02
chr19	9562288	-	0.02
chr19	9562296	-	0.01
chr19	9562302	-	0.16
chr19	9562308	-	0.03
chr19	9562320	-	0.02
chr19	9562328	-	0.05
chr19	9562358	-	0.03
chr19	9562397	-	0.02
chr19	9562430	-	0.07
chr19	9562435	-	0.06
chr19	9562454	-	0.04
chr19	9562794	-	0.05
chr19	9562995	-	0.05
chr19	9563674	-	0.01
chr19	9563697	-	0.04
chr19	9563703	-	0.01
chr19	9564370	-	0.04
chr19	9564377	-	0.01
chr19	9565424	-	0.04
chr19	9565489	-	0.05
chr19	9565503	-	0.05
chr19	9565521	-	0.03
chr19	9565545	-	0.02
chr19	9565568	-	0.02
chr19	9565613	-	0.06
chr19	9565626	-	0.03
chr19	9606973	-	0.27
chr19	9646908	-	0.08
chr19	9647205	-	0.28
chr19	9647218	-	0.08
chr19	9647260	-	0.36
chr19	9647307	-	0.15
chr19	9647642	+	0.23
chr19	9647684	-	0.5
chr19	9647811	-	0.1
chr19	9648440	-	0.05
chr19	9648481	-	0.12
chr19	9648490	-	0.06
chr19	9650705	-	0.05
chr19	9650766	+	0.04
chr19	9650780	+	0.05
chr19	9650781	+	0.04
chr19	9650785	-	0.13
chr19	9650791	-	0.04
chr19	9755556	-	0.26
chr19	9755610	-	0.36
chr19	9756098	-	1
chr19	9811969	-	0.5
chr19	9812039	-	0.64
chr19	9812048	-	0.92
chr19	9812049	-	0.42
chr19	9812054	-	1
chr19	9812126	-	0.7
chr19	9812154	-	0.3
chr19	9813615	-	0.27
chr19	9814340	-	0.27
chr19	9814414	-	0.21
chr19	9814613	-	0.2
chr19	9824227	-	0.23
chr19	9824236	-	0.43
chr19	9824320	-	0.21
chr19	9826451	-	0.7
chr19	10164554	-	0.41
chr19	10165188	-	0.27
chr19	10351242	-	0.3
chr19	10351338	-	0.38
chr19	10351364	-	0.17
chr19	10351374	-	0.67
chr19	10351377	-	0.25
chr19	10351378	-	0.39
chr19	10351404	-	0.22
chr19	10351410	-	0.56
chr19	10351440	-	0.22
chr19	10351835	-	0.11
chr19	10351903	-	0.27
chr19	10352195	-	0.14
chr19	10352199	-	0.17
chr19	10352209	-	0.45
chr19	10352235	-	0.18
chr19	10352274	-	0.15
chr19	10352305	-	0.14
chr19	10553664	-	0.01
chr19	10553673	-	0.01
chr19	10553699	-	0.01
chr19	10571797	-	0.27
chr19	10571852	-	0.27
chr19	10571907	-	0.33
chr19	10572371	-	0.25
chr19	10573785	-	0.27
chr19	10580179	-	0.3
chr19	10580188	-	0.4
chr19	10580189	-	0.33
chr19	10580202	-	0.4
chr19	10580243	-	0.33
chr19	10580579	-	0.33
chr19	10580725	-	0.27
chr19	10652447	-	0.02
chr19	10656948	+	0.42
chr19	10657547	+	0.16
chr19	10657590	+	0.33
chr19	10657604	+	0.27
chr19	10657613	+	0.21
chr19	10657659	+	0.33
chr19	10657663	+	0.21
chr19	10657685	+	0.67
chr19	10658173	+	0.55
chr19	10659228	+	0.53
chr19	10659270	+	0.18
chr19	10660814	+	0.3
chr19	10661170	+	0.55
chr19	10661194	+	0.27
chr19	10661667	+	0.58
chr19	10661669	+	0.25
chr19	10661677	+	0.21
chr19	10661707	+	0.16
chr19	10661755	+	0.12
chr19	10661788	+	0.25
chr19	10663689	+	0.21
chr19	10663710	+	0.36
chr19	10663755	+	0.26
chr19	10708081	+	0.25
chr19	10708093	+	0.54
chr19	10708147	+	0.2
chr19	10708161	+	0.4
chr19	10708223	+	0.14
chr19	10708224	+	0.17
chr19	10708290	+	0.21
chr19	10708882	+	0.4
chr19	10708894	+	0.13
chr19	10708904	+	0.41
chr19	10708930	+	0.09
chr19	10708948	+	0.23
chr19	10708954	+	0.11
chr19	10709322	+	0.08
chr19	10709327	+	0.26
chr19	10709334	+	0.21
chr19	10709340	+	0.09
chr19	10709353	+	0.59
chr19	10709399	+	0.19
chr19	10709532	+	0.61
chr19	10709533	+	0.25
chr19	10709591	+	0.17
chr19	10709592	+	0.31
chr19	10709622	+	0.14
chr19	10709698	+	0.21
chr19	10709701	+	0.6
chr19	10709727	+	0.65
chr19	10709754	+	0.23
chr19	10709768	+	0.27
chr19	10710104	+	0.08
chr19	10710163	+	0.06
chr19	10710445	+	0.6
chr19	10710775	+	0.4
chr19	10710801	+	0.67
chr19	10710837	+	0.82
chr19	10710871	+	0.27
chr19	10710904	+	0.23
chr19	10711345	+	0.11
chr19	10711355	+	0.19
chr19	10711560	+	0.09
chr19	10711561	+	0.11
chr19	10711600	+	0.17
chr19	10807127	+	0.68
chr19	10807152	+	0.23
chr19	10807165	+	0.17
chr19	10807172	+	0.29
chr19	10807189	+	0.3
chr19	10807211	+	0.14
chr19	10807237	+	0.21
chr19	10807728	+	0.31
chr19	10807731	+	0.85
chr19	10808057	+	0.45
chr19	10833633	+	0.4
chr19	10833907	+	0.33
chr19	10833931	+	0.29
chr19	10918354	+	0.33
chr19	10918361	+	0.33
chr19	10930129	+	0.16
chr19	10930373	+	0.28
chr19	10930453	+	0.07
chr19	10930454	+	0.14
chr19	10930456	+	0.07
chr19	10930475	+	0.1
chr19	10930618	+	0.04
chr19	10930716	+	0.04
chr19	10930764	+	0.14
chr19	10930769	+	0.03
chr19	10930854	+	0.08
chr19	10930876	+	0.06
chr19	10930978	+	0.04
chr19	10931039	+	0.09
chr19	10931243	+	0.13
chr19	10931262	+	0.13
chr19	10931307	+	0.12
chr19	10931321	+	0.24
chr19	10931477	+	0.19
chr19	10931491	+	0.23
chr19	10931727	+	0.17
chr19	10931744	+	0.11
chr19	10931752	+	0.38
chr19	10931753	+	0.19
chr19	10931768	+	0.09
chr19	10931801	+	0.12
chr19	10931808	+	0.17
chr19	10931811	+	0.08
chr19	10931890	+	0.39
chr19	10932240	+	0.05
chr19	10932246	+	0.05
chr19	10932302	+	0.14
chr19	10932308	+	0.05
chr19	10932326	+	0.07
chr19	10932348	+	0.28
chr19	10932356	+	0.09
chr19	10932471	+	0.38
chr19	10932573	+	0.44
chr19	10932775	+	0.44
chr19	10932864	+	0.18
chr19	10932866	+	0.77
chr19	10932872	+	0.44
chr19	10932879	+	0.44
chr19	10932895	+	0.12
chr19	10932937	+	0.4
chr19	10933015	+	0.03
chr19	10933054	+	0.03
chr19	10933062	+	0.3
chr19	10933070	+	0.04
chr19	10933091	+	0.15
chr19	10933092	+	0.03
chr19	10933112	+	0.08
chr19	10933117	+	0.08
chr19	10933124	+	0.2
chr19	10933129	+	0.04
chr19	10933130	+	0.06
chr19	10933224	+	0.05
chr19	10933225	+	0.15
chr19	10933232	+	0.24
chr19	10933233	+	0.31
chr19	10933304	+	0.21
chr19	10933339	+	0.17
chr19	11036312	+	0.3
chr19	11036331	+	0.15
chr19	11036358	+	0.16
chr19	11036359	+	0.33
chr19	11036398	+	0.31
chr19	11036532	+	0.13
chr19	11039097	+	0.1
chr19	11039226	+	0.09
chr19	11039714	+	0.06
chr19	11040796	+	0.13
chr19	11126627	+	0.36
chr19	11145948	-	0.02
chr19	11145949	-	0.07
chr19	11145995	-	0.09
chr19	11146009	-	0.02
chr19	11146012	-	0.27
chr19	11146017	-	0.01
chr19	11146020	-	0.01
chr19	11146048	-	0.44
chr19	11146499	-	0.02
chr19	11146520	-	0.13
chr19	11146597	-	0.03
chr19	11146600	-	0.02
chr19	11146606	-	0.09
chr19	11146640	-	0.03
chr19	11146652	-	0.18
chr19	11146655	-	0.01
chr19	11146664	-	0.05
chr19	11146705	-	0.03
chr19	11146831	-	0.16
chr19	11146832	-	0.06
chr19	11146888	-	0.01
chr19	11146931	-	0.01
chr19	11146955	-	0.04
chr19	11146967	-	0.29
chr19	11146979	-	0.03
chr19	11146992	-	0.03
chr19	11146996	-	0.24
chr19	11146997	-	0.07
chr19	11147027	-	0.59
chr19	11147032	-	0.22
chr19	11147033	-	0.14
chr19	11147035	-	0.08
chr19	11147392	-	0.23
chr19	11147420	-	0.09
chr19	11147435	-	0.32
chr19	11147436	-	0.08
chr19	11147458	-	0.31
chr19	11147462	-	0.24
chr19	11147484	-	0.27
chr19	11147488	-	0.52
chr19	11147492	-	0.16
chr19	11147498	-	0.44
chr19	11147520	-	0.12
chr19	11147565	-	0.19
chr19	11147732	-	0.11
chr19	11367391	-	0.3
chr19	11367431	-	0.21
chr19	11379893	-	0.23
chr19	11394859	-	0.11
chr19	11394871	-	0.35
chr19	11394872	-	0.11
chr19	11394897	-	0.12
chr19	11394923	-	0.4
chr19	11394968	-	0.38
chr19	11394970	-	0.43
chr19	11394980	-	0.83
chr19	11395007	-	0.23
chr19	11395694	-	0.08
chr19	11395703	-	0.13
chr19	11395723	-	0.09
chr19	11395724	-	0.08
chr19	11395742	-	0.05
chr19	11395798	-	0.06
chr19	11395801	-	0.13
chr19	11395831	-	0.08
chr19	11396724	-	0.08
chr19	11396791	-	0.1
chr19	11396795	-	0.14
chr19	11396799	-	0.07
chr19	11396805	-	0.4
chr19	11396894	-	0.05
chr19	11396948	-	0.14
chr19	11396962	-	0.16
chr19	11399535	-	0.33
chr19	11400600	-	0.22
chr19	11400616	-	0.25
chr19	11400732	-	0.25
chr19	11400767	-	0.3
chr19	11400771	-	0.25
chr19	11400778	-	0.27
chr19	11401269	-	0.39
chr19	11401313	-	0.53
chr19	11401533	-	0.47
chr19	11401559	-	0.47
chr19	11401593	-	0.27
chr19	11401817	-	0.44
chr19	11401818	-	0.22
chr19	11411409	-	0.22
chr19	11411431	-	0.2
chr19	11449645	+	0.01
chr19	11449667	+	0.02
chr19	11449714	+	0.01
chr19	11449717	+	0.04
chr19	11449719	+	0.02
chr19	11449768	+	0.01
chr19	11449924	+	0.02
chr19	11449930	+	0.02
chr19	11449944	+	0.07
chr19	11449947	+	0.38
chr19	11449998	+	0.08
chr19	11450082	+	0.16
chr19	11450104	+	0.29
chr19	11450216	+	0.25
chr19	11450222	+	0.21
chr19	11450262	+	0.12
chr19	11450285	+	0.06
chr19	11450286	+	0.15
chr19	11450322	+	0.06
chr19	11450323	+	0.32
chr19	11450324	+	0.13
chr19	11450325	+	0.11
chr19	11450326	+	0.19
chr19	11450329	+	0.18
chr19	11450345	+	0.22
chr19	11450361	+	0.03
chr19	11450369	+	0.03
chr19	11450370	+	0.13
chr19	11450379	+	0.25
chr19	11450385	+	0.12
chr19	11450388	+	0.04
chr19	11450391	+	0.35
chr19	11450397	+	0.04
chr19	11450408	+	0.72
chr19	11450426	+	0.01
chr19	11450428	+	0.01
chr19	11652935	+	0.28
chr19	11652979	+	0.44
chr19	11653009	+	0.33
chr19	11653041	+	0.27
chr19	11655158	+	0.29
chr19	11655159	+	0.33
chr19	11655188	+	0.19
chr19	11657075	+	0.33
chr19	11657089	+	0.54
chr19	11667523	+	0.67
chr19	11668967	+	0.21
chr19	11669031	+	0.3
chr19	11834152	+	0.16
chr19	11834157	+	0.11
chr19	11834187	+	0.14
chr19	11834195	+	0.4
chr19	11834226	+	0.06
chr19	11834230	+	0.08
chr19	11834243	+	0.11
chr19	11834291	+	0.07
chr19	11834308	+	0.17
chr19	11834311	+	0.17
chr19	11834328	+	0.09
chr19	11834330	+	0.54
chr19	11834389	+	0.08
chr19	11834400	+	0.44
chr19	11834409	+	0.08
chr19	11834807	+	0.19
chr19	11834815	+	0.18
chr19	11834816	+	0.18
chr19	11834869	+	0.19
chr19	11834872	+	0.09
chr19	11834877	+	0.04
chr19	11834892	+	0.06
chr19	11834932	+	0.07
chr19	11834933	+	0.2
chr19	11834946	+	0.05
chr19	11897225	+	0.3
chr19	11897226	+	0.3
chr19	11897295	+	0.33
chr19	11903275	+	0.5
chr19	11903279	+	0.45
chr19	11912945	+	0.12
chr19	11912946	+	0.06
chr19	11912996	+	0.04
chr19	11913033	+	0.05
chr19	11913034	+	0.04
chr19	11913035	+	0.03
chr19	11913039	+	0.1
chr19	11913041	+	0.04
chr19	11913042	+	0.05
chr19	11913043	+	0.07
chr19	11913045	+	0.03
chr19	11913046	+	0.03
chr19	11913075	+	0.36
chr19	11913081	+	0.04
chr19	11913085	+	0.03
chr19	11913108	+	0.04
chr19	11913121	+	0.03
chr19	11913145	+	0.24
chr19	11913146	+	0.19
chr19	11913443	+	0.03
chr19	11913449	+	0.65
chr19	11913488	+	0.11
chr19	11913517	+	0.26
chr19	11913527	+	0.44
chr19	11913529	+	0.07
chr19	11913543	+	0.03
chr19	11913553	+	0.08
chr19	11913554	+	0.08
chr19	11913575	+	0.13
chr19	11913592	+	0.89
chr19	11913650	+	0.08
chr19	11913662	+	0.49
chr19	11913664	+	0.21
chr19	11913671	+	0.03
chr19	11914069	+	0.19
chr19	11914077	+	0.26
chr19	11914078	+	0.22
chr19	11914112	+	0.02
chr19	11914131	+	0.13
chr19	11914139	+	0.05
chr19	11914153	+	0.09
chr19	11914154	+	0.1
chr19	11914155	+	0.14
chr19	11914162	+	0.08
chr19	11914168	+	0.03
chr19	11914194	+	0.15
chr19	11914195	+	0.27
chr19	11914208	+	0.06
chr19	11914211	+	0.02
chr19	11914272	+	0.15
chr19	11915019	+	0.5
chr19	11927268	+	0.43
chr19	11927273	+	0.38
chr19	11927274	+	0.5
chr19	11928125	+	0.22
chr19	11928128	+	0.17
chr19	11928175	+	0.28
chr19	11931873	+	0.45
chr19	11939626	+	0.16
chr19	11940010	+	0.33
chr19	11940163	+	0.2
chr19	11990383	+	0.19
chr19	12002029	+	0.31
chr19	12002039	+	0.6
chr19	12002111	+	0.31
chr19	12003409	+	0.01
chr19	12003417	+	0.01
chr19	12003426	+	0.01
chr19	12003435	+	0.03
chr19	12003482	+	0.01
chr19	12003515	+	0.01
chr19	12003516	+	0.05
chr19	12003530	+	0.02
chr19	12003531	+	0.01
chr19	12003532	+	0.01
chr19	12003571	+	0.01
chr19	12003595	+	0.06
chr19	12003598	+	0.02
chr19	12003603	+	0.01
chr19	12003604	+	0.02
chr19	12003612	+	0.01
chr19	12041279	-	0.25
chr19	12041383	-	0.14
chr19	12041667	-	0.29
chr19	12041791	-	0.33
chr19	12041891	-	0.08
chr19	12043467	-	0.25
chr19	12043544	-	0.12
chr19	12043597	-	0.24
chr19	12043602	-	0.14
chr19	12043695	-	0.07
chr19	12078217	+	0.09
chr19	12078218	+	0.11
chr19	12078221	+	0.09
chr19	12078259	+	0.07
chr19	12078265	+	0.07
chr19	12078283	+	0.07
chr19	12078298	+	0.47
chr19	12078306	+	0.26
chr19	12078378	+	0.1
chr19	12079029	+	0.34
chr19	12079390	+	0.1
chr19	12079395	+	0.1
chr19	12079423	+	0.3
chr19	12079424	+	0.2
chr19	12079428	+	0.14
chr19	12079504	+	0.11
chr19	12079510	+	0.32
chr19	12079715	+	0.23
chr19	12079719	+	0.08
chr19	12079729	+	0.15
chr19	12079734	+	0.06
chr19	12079773	+	0.06
chr19	12079782	+	0.14
chr19	12079791	+	0.07
chr19	12079798	+	0.14
chr19	12079824	+	0.1
chr19	12079825	+	0.27
chr19	12079902	+	0.11
chr19	12079935	+	0.12
chr19	12080076	+	0.2
chr19	12080806	+	0.36
chr19	12080928	+	0.15
chr19	12080964	+	0.09
chr19	12081016	+	0.1
chr19	12114011	+	0.02
chr19	12114956	+	0.58
chr19	12114961	+	0.69
chr19	12114992	+	0.3
chr19	12115021	+	0.31
chr19	12115033	+	0.21
chr19	12115064	+	0.45
chr19	12115518	+	0.09
chr19	12115528	+	0.3
chr19	12115828	+	0.62
chr19	12115885	+	0.08
chr19	12115907	+	0.21
chr19	12116042	+	0.18
chr19	12116044	+	0.09
chr19	12116103	+	0.72
chr19	12116117	+	0.2
chr19	12116126	+	0.25
chr19	12117997	+	0.61
chr19	12118006	+	0.12
chr19	12118032	+	0.11
chr19	12118052	+	0.08
chr19	12118097	+	0.22
chr19	12118099	+	0.12
chr19	12118100	+	0.14
chr19	12118101	+	0.17
chr19	12118106	+	0.13
chr19	12118180	+	0.09
chr19	12128639	+	0.2
chr19	12128647	+	0.5
chr19	12131924	+	0.23
chr19	12132315	+	0.13
chr19	12143309	-	0.14
chr19	12143620	-	0.13
chr19	12143846	-	0.2
chr19	12143933	-	0.41
chr19	12144098	-	0.07
chr19	12144389	-	0.29
chr19	12144427	-	0.29
chr19	12148162	+	0.25
chr19	12189399	+	0.18
chr19	12189539	+	0.16
chr19	12191753	+	0.23
chr19	12191794	+	0.28
chr19	12191795	+	0.44
chr19	12192772	+	0.15
chr19	12193838	+	0.2
chr19	12238233	+	0.15
chr19	12238357	+	0.2
chr19	12238371	+	0.33
chr19	12238415	+	0.55
chr19	12238438	+	0.23
chr19	12239229	+	0.27
chr19	12239672	+	0.67
chr19	12239673	+	0.77
chr19	12239702	+	0.2
chr19	12239712	+	0.31
chr19	12239714	+	0.19
chr19	12239739	+	0.19
chr19	12239773	+	0.29
chr19	12239834	+	0.31
chr19	12240214	+	0.4
chr19	12240324	+	0.4
chr19	12240359	+	0.3
chr19	12240407	+	0.6
chr19	12424956	-	0.18
chr19	12425065	-	0.13
chr19	12425647	-	0.23
chr19	12425657	-	0.33
chr19	12425676	-	0.18
chr19	12425722	-	0.2
chr19	12425896	-	0.16
chr19	12427181	-	0.33
chr19	12576733	-	0.36
chr19	12576734	-	0.33
chr19	12629694	+	0.05
chr19	12630295	+	0.07
chr19	12630367	+	0.04
chr19	12631544	+	0.03
chr19	12631545	+	0.15
chr19	12631611	+	0.2
chr19	12631634	+	0.03
chr19	12631685	-	0.03
chr19	12631691	+	0.03
chr19	12632214	+	0.2
chr19	12632594	+	0.1
chr19	12632595	+	0.2
chr19	12632616	+	0.09
chr19	12632621	+	0.04
chr19	12632654	+	0.11
chr19	12632660	+	0.06
chr19	12632661	+	0.19
chr19	12632709	+	0.05
chr19	12632911	+	0.24
chr19	12646227	-	0.64
chr19	12646259	-	0.27
chr19	12646407	-	0.3
chr19	12671082	-	0.24
chr19	12671407	-	0.25
chr19	12671408	-	0.17
chr19	12671433	-	0.32
chr19	12671514	+	0.33
chr19	12671529	-	0.2
chr19	12671539	-	0.36
chr19	12672363	-	0.36
chr19	12672378	-	0.2
chr19	12672442	-	0.22
chr19	12672451	-	0.43
chr19	12672522	-	0.14
chr19	12672524	-	0.27
chr19	12672568	-	0.15
chr19	12677720	-	0.29
chr19	12677772	-	0.43
chr19	12677799	-	0.23
chr19	12678460	-	0.21
chr19	12679169	-	0.35
chr19	12679175	-	0.6
chr19	12679245	-	0.2
chr19	12720562	-	0.62
chr19	12720566	-	0.33
chr19	12731918	-	0.23
chr19	12731919	-	0.26
chr19	12731942	-	0.23
chr19	12731956	-	0.22
chr19	12732036	-	0.23
chr19	12732037	-	0.23
chr19	12732040	-	0.36
chr19	12732041	-	0.27
chr19	12732047	-	0.17
chr19	12732066	-	0.14
chr19	12732661	-	0.29
chr19	12732685	-	0.65
chr19	12732686	-	0.34
chr19	12732726	-	0.35
chr19	12732727	-	0.47
chr19	12732768	-	0.19
chr19	12732807	-	0.26
chr19	12732808	-	0.39
chr19	12733140	-	0.05
chr19	12733174	-	0.09
chr19	12746218	+	0.11
chr19	12746271	+	0.1
chr19	12746273	+	0.26
chr19	12746367	+	0.21
chr19	12746808	+	0.25
chr19	12746862	+	0.19
chr19	12762651	-	0.19
chr19	12762683	-	0.57
chr19	12762794	-	0.38
chr19	12762797	-	0.23
chr19	12859633	+	0.36
chr19	12859712	+	0.19
chr19	12859734	+	0.21
chr19	12859737	+	0.53
chr19	12900769	+	0.25
chr19	12900804	+	0.18
chr19	12900841	+	0.27
chr19	12900859	+	0.19
chr19	12901254	+	0.5
chr19	12901255	+	0.5
chr19	12901428	+	0.18
chr19	12901695	+	0.86
chr19	12901714	+	0.47
chr19	12901715	+	0.33
chr19	12901754	+	0.54
chr19	12901802	+	0.62
chr19	12901821	+	0.69
chr19	12901867	+	0.73
chr19	12901876	+	0.22
chr19	12901877	+	0.52
chr19	12902411	+	0.2
chr19	12902445	+	0.19
chr19	12902528	+	0.21
chr19	12902692	+	0.35
chr19	12903515	+	0.3
chr19	12903525	+	0.5
chr19	12903560	+	0.23
chr19	12904746	+	0.14
chr19	12905779	+	0.38
chr19	12905984	+	0.15
chr19	12905987	+	0.5
chr19	12906047	+	0.4
chr19	12906722	+	0.69
chr19	12906728	+	0.25
chr19	12906729	+	0.35
chr19	12906730	+	0.39
chr19	12906787	+	0.36
chr19	12950988	+	0.36
chr19	12950998	+	0.6
chr19	12951002	+	0.69
chr19	13110704	-	0.18
chr19	13111859	-	0.38
chr19	13112058	-	0.15
chr19	13112062	-	0.14
chr19	13112081	-	0.2
chr19	13112267	-	0.27
chr19	13112277	-	0.46
chr19	13161640	+	0.23
chr19	13161647	+	0.31
chr19	13759491	+	0.3
chr19	13759539	+	0.18
chr19	13759547	+	0.26
chr19	13760053	+	0.17
chr19	13760185	+	0.11
chr19	13760671	+	0.25
chr19	13760732	+	0.12
chr19	13760962	+	0.19
chr19	13761011	+	0.35
chr19	13761030	+	0.31
chr19	13761036	+	0.6
chr19	13761123	+	0.2
chr19	13761191	+	0.4
chr19	13761200	+	0.3
chr19	13761287	+	0.19
chr19	13761288	+	0.86
chr19	13761301	+	0.12
chr19	13761322	+	0.15
chr19	13762135	+	0.23
chr19	13767428	+	0.16
chr19	13767498	+	0.12
chr19	13772564	+	0.14
chr19	13772619	+	0.05
chr19	13772650	+	0.05
chr19	13772661	+	0.49
chr19	13772664	+	0.63
chr19	13772665	+	0.06
chr19	13772667	+	0.08
chr19	13772668	+	0.08
chr19	13772670	+	0.1
chr19	13772677	+	0.09
chr19	13772680	+	0.13
chr19	13772706	+	0.6
chr19	13772712	+	0.09
