chr	pos	strand	ratio
chr15	89897872	-	0.1
chr15	89897881	-	0.125
chr15	89897935	-	0.125
chr15	89897988	-	0.166666667
chr15	89899179	-	0.555555556
chr15	89899180	-	0.9
chr15	89899221	-	0.416666667
chr15	89899301	-	0.125
chr15	89899311	-	0.125
chr15	89899321	-	0.45
chr15	89899356	-	0.25
chr15	89899357	-	0.125
chr15	89899373	-	0.333333333
chr15	89901495	-	0.5
chr15	90243842	+	1
chr15	90274512	+	1
chr15	92780504	-	0.5
chr15	92805489	-	1
chr15	99190859	-	1
chr15	101464061	-	1
chr16	93766	-	0.5
chr16	217047	-	1
chr16	217153	-	1
chr16	495879	+	1
chr16	498312	+	0.25
chr16	498339	+	0.25
chr16	498778	+	1
chr16	498941	+	0.166666667
chr16	499541	+	0.666666667
chr16	500566	+	1
chr16	542604	+	0.666666667
chr16	663317	+	1
chr16	697810	-	1
chr16	698131	-	0.714285714
chr16	698830	-	0.5
chr16	698831	-	0.5
chr16	1354464	+	1
chr16	1360512	+	0.5
chr16	1369272	-	1
chr16	2240768	-	0.666666667
chr16	2610570	+	0.5
chr16	2978944	-	1
chr16	3679132	-	0.5
chr16	4462355	-	1
chr16	4462794	-	0.5
chr16	4462795	-	0.375
chr16	4462808	-	0.75
chr16	4630576	+	0.5
chr16	4750598	-	1
chr16	4750675	-	1
chr16	4750832	-	0.333333333
chr16	4751871	-	0.666666667
chr16	5086525	+	1
chr16	8853868	-	0.1
chr16	9106379	+	0.25
chr16	9110804	+	0.1
chr16	9110890	+	0.1
chr16	10529685	-	0.2568438
chr16	10529764	-	0.166666667
chr16	10529767	-	0.333333334
chr16	10529818	-	0.125
chr16	10529847	-	0.25
chr16	10529848	-	0.342857143
chr16	10531099	-	0.137931035
chr16	10531135	-	0.111111111
chr16	10531200	-	0.163461539
chr16	10531408	-	0.310606061
chr16	10531455	-	0.236363637
chr16	10531601	-	0.222222222
chr16	10531602	-	0.226495727
chr16	11834988	-	0.454545455
chr16	11835028	-	0.2
chr16	11835093	-	0.342857143
chr16	11835318	-	0.666666667
chr16	11835319	-	0.125
chr16	11835345	-	0.25
chr16	11835625	-	0.142857143
chr16	13948590	+	0.125
chr16	13948591	+	0.166666667
chr16	13948592	+	0.1
chr16	13948675	+	1
chr16	14325304	+	1
chr16	15700685	+	1
chr16	15701177	+	1
chr16	15701185	+	0.666666667
chr16	15701186	+	0.5
chr16	19120104	+	0.25
chr16	19702081	-	0.833333334
chr16	19702253	-	0.5
chr16	19702254	-	0.5
chr16	19702262	-	0.5
chr16	19704219	-	0.666666667
chr16	19704220	-	0.333333333
chr16	19764959	+	1
chr16	19764960	+	1
chr16	21516576	-	1
chr16	22285538	+	0.666666667
chr16	22287852	+	0.5
chr16	22288376	+	0.5
chr16	23463729	-	0.5
chr16	23465259	-	0.25
chr16	23515266	-	0.333333334
chr16	23520043	-	0.5
chr16	23672864	+	1
chr16	28953796	+	1
chr16	28955125	+	0.5
chr16	28955304	+	0.4
chr16	28955305	+	0.666666667
chr16	28955356	+	0.111111111
chr16	28955850	+	0.666666667
chr16	28957235	+	0.25
chr16	28957306	+	0.166666667
chr16	28957460	+	0.5
chr16	29917453	-	1
chr16	29919499	-	0.333333333
chr16	30012603	-	0.75
chr16	30578590	-	0.5
chr16	30579460	-	0.5
chr16	30580727	-	0.5
chr16	30581000	-	1
chr16	30581347	-	0.25
chr16	30582001	-	1
chr16	30877577	-	1
chr16	30920354	-	0.666666667
chr16	30920434	-	0.875
chr16	30920608	-	0.666666667
chr16	30920694	-	0.666666667
chr16	30921315	-	0.333333333
chr16	30921517	-	0.25
chr16	31122002	+	0.769230769
chr16	31122517	+	0.333333334
chr16	31122597	+	0.428571429
chr16	31122623	+	0.166666667
chr16	31122624	+	0.333333334
chr16	31122965	+	0.357142857
chr16	31123469	+	0.25
chr16	31123470	+	0.375
chr16	31123606	+	0.166666667
chr16	31451353	-	1
chr16	31452121	-	0.25
chr16	31452191	-	0.5
chr16	46799752	-	0.5
chr16	46799814	-	0.5
chr16	46799817	-	0.25
chr16	46801397	-	0.5
chr16	47428017	-	1
chr16	48353263	+	0.573333334
chr16	48353442	+	0.45
chr16	48354470	+	0.6
chr16	48354471	+	0.7
chr16	50105225	+	1
chr16	50105227	+	0.5
chr16	50105282	+	0.366666667
chr16	50105382	+	0.555555556
chr16	50105416	+	0.875
chr16	50105603	+	0.3
chr16	50105650	+	0.785714286
chr16	50105651	+	0.285714286
chr16	50105831	+	0.25
chr16	56910573	+	0.5
chr16	57175213	-	1
chr16	57177466	-	0.333333333
chr16	57177842	-	1
chr16	57177894	-	1
chr16	57182746	-	0.333333333
chr16	57182809	-	0.75
chr16	57182849	-	1
chr16	57182924	-	1
chr16	57182925	-	1
chr16	57183437	-	0.25
chr16	57183618	-	1
chr16	57773618	-	1
chr16	57781132	-	0.5
chr16	66887697	+	0.25
chr16	66889428	+	0.638888889
chr16	66889862	+	0.25
chr16	66890102	+	0.5
chr16	66890191	+	1
chr16	66890204	+	1
chr16	67681602	-	1
chr16	69322825	-	0.166666667
chr16	69322984	-	0.666666667
chr16	69322985	-	0.5
chr16	69323314	-	0.170289855
chr16	69323422	-	0.110606061
chr16	69323783	-	0.1
chr16	69325490	-	0.333333334
chr16	69325545	-	0.583333334
chr16	69325569	-	0.375
chr16	69325620	-	0.25
chr16	69327315	-	0.775
chr16	69327331	-	0.3
chr16	69327386	-	0.211111111
chr16	69327413	-	0.107954546
chr16	69328026	-	0.125
chr16	69328117	-	0.125
chr16	69328124	-	0.1
chr16	69328165	-	0.125
chr16	69328174	-	0.125
chr16	69356610	-	0.25
chr16	70247171	-	0.2
chr16	70248673	-	0.583333334
chr16	70248732	-	0.196428572
chr16	70249180	-	0.428571429
chr16	70249335	-	0.75
chr16	70376838	-	0.333333333
chr16	70376839	-	0.333333333
chr16	70377012	-	1
chr16	70377230	-	0.5
chr16	71925702	+	1
chr16	74312134	-	1
chr16	74316294	-	1
chr16	74317139	-	1
chr16	74324706	-	0.666666667
chr16	74327998	-	0.333333333
chr16	74328944	-	1
chr16	74330783	-	0.5
chr16	75445411	-	0.5
chr16	75445432	-	0.5
chr16	75445478	-	0.25
chr16	75445495	-	0.875
chr16	75445522	-	0.1
chr16	75445568	-	0.25
chr16	75446074	-	0.2
chr16	75450860	-	1
chr16	75595947	-	0.333333333
chr16	75598207	-	0.5
chr16	75599362	-	0.25
chr16	80980778	-	0.5
chr16	81029492	+	0.339285715
chr16	81029538	+	0.568181818
chr16	81029611	+	0.3
chr16	81029639	+	0.715686275
chr16	81029703	+	0.208333334
chr16	81029713	+	0.265151516
chr16	81029739	+	0.291666667
chr16	81029748	+	0.464285715
chr16	81030557	+	0.366666667
chr16	81030627	+	0.412457913
chr16	81030628	+	0.701298701
chr16	81030698	+	0.357142858
chr16	81030730	+	0.1
chr16	81030833	+	0.25
chr16	81030834	+	0.590909091
chr16	81030883	+	0.253968254
chr16	81030886	+	0.229166667
chr16	81030901	+	0.166666667
chr16	81030928	+	0.666666667
chr16	81030968	+	0.638888889
chr16	85676802	-	0.5
chr16	85676818	-	0.5
chr16	87737530	-	1
chr16	87743242	-	1
chr16	87743243	-	1
chr16	87743290	-	0.5
chr16	88717970	-	0.625
chr16	88717999	-	0.125
chr16	88718006	-	0.416666667
chr16	88718835	-	0.1
chr16	88718927	-	0.5
chr16	88718995	-	0.333333333
chr16	88779310	-	0.666666667
chr16	88782310	-	0.25
chr16	89491847	+	1
chr16	89515527	+	0.325
chr16	89515528	+	0.238095238
chr16	89515618	+	0.339285715
chr16	89515969	+	0.214285715
chr16	89515970	+	0.166666667
chr16	89516035	+	0.5
chr16	89516201	+	0.675
chr16	89516667	+	1
chr16	89516753	+	1
chr16	89517699	+	0.25
chr16	89517700	+	0.5
chr16	89517722	+	0.25
chr16	89517880	+	0.266666667
chr16	89520475	+	0.583333334
chr16	89520476	+	0.75
chr16	89521559	+	1
chr16	89523604	+	1
chr16	89563497	+	0.5
chr16	89581906	+	1
chr16	89581907	+	0.5
chr16	89687637	+	1
chr16	89688343	+	1
chr16	89809457	-	0.142857143
chr16	89809547	-	0.5
chr16	89809770	-	0.5
chr16	89810132	-	0.5
chr16	89978632	+	0.5
chr17	517657	-	1
chr17	1464923	-	0.168831169
chr17	1464988	-	0.10625
chr17	1464989	-	0.154061625
chr17	1704370	-	1
chr17	1706312	-	0.4
chr17	1707054	-	0.125
chr17	1780443	-	0.2
chr17	1780706	-	0.25
chr17	1780759	-	0.625
chr17	1780901	-	0.25
chr17	1781057	-	0.25
chr17	1781123	-	0.1
chr17	1781201	-	0.25
chr17	2417276	-	0.653846154
chr17	2417356	-	0.666666667
chr17	2418393	-	0.833333334
chr17	2418410	-	0.125
chr17	2418467	-	0.25
chr17	2418477	-	0.5
chr17	3599765	-	1
chr17	3609028	-	0.5
chr17	3674165	-	0.5
chr17	3721052	-	0.25
chr17	4705085	-	1
chr17	4927822	-	0.5
chr17	4928294	-	1
chr17	4930038	-	1
chr17	4930600	-	1
chr17	4931898	-	1
chr17	5024999	+	0.666666667
chr17	5025009	+	0.6
chr17	5025070	+	0.5
chr17	5025072	+	1
chr17	5025147	+	0.222222222
chr17	5025539	+	1
chr17	5025698	+	1
chr17	5026658	+	0.321428572
chr17	5026697	+	0.5
chr17	5026809	+	0.166666667
chr17	5026825	+	0.583333334
chr17	5027125	+	0.5
chr17	5027228	+	1
chr17	5027309	+	0.5
chr17	5027329	+	0.5
chr17	5027722	+	0.229166667
chr17	5027723	+	0.477272728
chr17	5027792	+	0.1
chr17	5027796	+	0.2
chr17	5027797	+	0.366666667
chr17	5027821	+	0.5
chr17	5397257	-	1
chr17	5423443	+	1
chr17	7469437	-	1
chr17	7469438	-	1
chr17	7473643	-	0.333333334
chr17	7474275	-	1
chr17	7474396	-	0.25
chr17	7474397	-	0.25
chr17	7474400	-	0.25
chr17	8065943	+	0.666666667
chr17	8066026	+	0.5
chr17	8227029	-	0.125
chr17	9891544	+	0.4
chr17	10673131	-	1
chr17	10673141	-	0.5
chr17	10673229	-	1
chr17	10674248	-	0.75
chr17	10674251	-	0.583333334
chr17	10676153	-	0.75
chr17	10676229	-	1
chr17	10676293	-	0.5
chr17	10677184	-	0.333333333
chr17	10677260	-	0.5
chr17	10679012	-	0.125
chr17	10679123	-	0.333333334
chr17	15522876	-	1
chr17	15529375	-	0.5
chr17	15666356	-	1
chr17	17186597	+	0.113207547
chr17	17186611	+	0.103448276
chr17	18003373	-	1
chr17	18271895	-	1
chr17	18271896	-	1
chr17	18271943	-	0.785714286
chr17	18271982	-	0.35
chr17	18271983	-	0.25
chr17	18272247	-	0.25
chr17	18272752	-	0.25
chr17	18272819	-	0.166666667
chr17	18274060	-	0.333333333
chr17	18274115	-	0.5
chr17	19932329	-	1
chr17	20279882	+	1
chr17	20316466	+	1
chr17	20317594	+	0.666666667
chr17	28607172	-	0.5
chr17	28608421	-	0.5
chr17	28609930	-	1
chr17	28609952	-	0.5
chr17	28667325	+	1
chr17	28669788	+	1
chr17	28672801	+	0.25
chr17	29146012	-	1
chr17	29281455	-	0.25
chr17	30778333	+	0.416666667
chr17	30782025	+	0.5
chr17	30783494	-	0.166666667
chr17	30958637	+	0.1
chr17	30958638	+	0.1
chr17	31862127	-	0.333333334
chr17	31862171	-	0.1
chr17	35094332	-	0.25
chr17	35471273	-	1
chr17	35471274	-	1
chr17	35827585	+	0.333333334
chr17	36517866	-	0.5
chr17	36518354	-	0.166666667
chr17	36518752	-	1
chr17	36520261	-	0.5
chr17	37212765	-	1
chr17	37477865	+	1
chr17	37477909	+	0.125
chr17	37515640	-	1
chr17	37517002	-	0.833333334
chr17	37611903	-	1
chr17	37612149	-	0.333333333
chr17	37612200	-	0.75
chr17	37612232	-	0.25
chr17	37612326	-	0.166666667
chr17	37612348	-	0.666666667
chr17	38502116	+	1
chr17	38776568	-	1
chr17	38849531	-	0.142857143
chr17	38849585	-	0.266666667
chr17	38849969	-	0.1
chr17	39254187	-	0.5
chr17	39254249	-	0.666666667
chr17	39256198	-	0.5
chr17	39257147	-	0.25
chr17	39761885	-	1
chr17	39763915	-	0.5
chr17	39919044	-	0.5
chr17	41809272	-	0.5
chr17	41817438	+	1
chr17	41826449	-	0.714285714
chr17	41826783	-	0.333333334
chr17	41851654	-	0.188034188
chr17	41851798	-	0.25
chr17	41852215	-	0.291666667
chr17	41852242	-	0.277777778
chr17	41852288	-	0.25
chr17	41852289	-	0.6
chr17	41852533	-	0.236111111
chr17	41852641	-	0.1
chr17	42158065	-	1
chr17	42270093	-	1
chr17	44178564	-	1
chr17	44178580	-	1
chr17	44178740	-	0.25
chr17	44181684	-	1
chr17	44185979	-	1
chr17	44445708	-	1
chr17	44680260	-	1
chr17	44798960	-	0.1
chr17	44798961	-	0.1
chr17	44799290	-	0.166666667
chr17	44799301	-	0.125
chr17	44799401	-	0.25
chr17	44799422	-	0.166666667
chr17	44799477	-	0.166666667
chr17	44799696	-	0.5
chr17	44799794	-	0.458333334
chr17	44799835	-	0.25
chr17	44799887	-	0.75
chr17	44800212	-	0.1
chr17	44800252	-	0.4
chr17	44801018	-	0.5
chr17	44801031	-	0.333333334
chr17	44801117	-	1
chr17	44801118	-	0.833333334
chr17	44801124	-	0.166666667
chr17	44801161	-	0.125
chr17	44801221	-	0.25
chr17	44801695	-	0.166666667
chr17	44801699	-	0.266666667
chr17	44801708	-	0.333333334
chr17	44801731	-	0.125
chr17	44801740	-	0.466666667
chr17	44801792	-	0.4
chr17	44801863	-	0.833333334
chr17	44802743	-	0.142857143
chr17	44802776	-	0.5
chr17	44802777	-	0.5
chr17	44802828	-	0.5
chr17	44802880	-	0.863636364
chr17	44802945	-	0.464285715
chr17	44802950	-	0.392857143
chr17	44802958	-	0.7
chr17	44875407	-	1
chr17	44938152	-	0.5
chr17	45041993	-	0.5
chr17	45045961	-	1
chr17	45045962	-	1
chr17	45140834	+	0.5
chr17	45142230	+	1
chr17	45142817	+	0.666666667
chr17	45217351	-	1
chr17	45217630	-	0.5
chr17	45301930	-	1
chr17	45509303	-	1
chr17	45639987	+	0.666666667
chr17	45639989	+	0.666666667
chr17	45640861	+	0.666666667
chr17	46946741	+	0.166666667
chr17	47452982	-	1
chr17	47478175	-	0.5
chr17	47478177	-	1
chr17	48864163	+	0.166666667
chr17	49296667	-	0.166666667
chr17	49344792	-	1
chr17	49832055	+	1
chr17	50964330	-	0.2625
chr17	50964407	-	1
chr17	50964424	-	1
chr17	50964475	-	0.333333333
chr17	50964478	-	0.333333333
chr17	50964504	-	0.25
chr17	50964535	-	0.25
chr17	50964815	-	0.183333334
chr17	50964890	-	0.833333334
chr17	50964915	-	1
chr17	50964916	-	1
chr17	50965026	-	0.5
chr17	50965032	-	0.166666667
chr17	50965033	-	0.333333333
chr17	54959709	-	1
chr17	58098472	+	0.214285715
chr17	59201708	+	0.5
chr17	59201714	+	0.142857143
chr17	59201871	+	0.311111111
chr17	59201895	+	0.111111111
chr17	59201902	+	0.677777778
chr17	59201920	+	0.616666667
chr17	59201922	+	0.45
chr17	59203288	+	0.5
chr17	59203404	+	0.352272728
chr17	59203407	+	0.916666667
chr17	59203408	+	0.2
chr17	59203485	+	0.345238095
chr17	59203486	+	0.261363637
chr17	59203498	+	0.185
chr17	59203659	+	0.375
chr17	59203693	+	0.333333333
chr17	59203696	+	0.366666667
chr17	59203697	+	0.4
chr17	59203698	+	0.2
chr17	59203763	+	0.703296703
chr17	59204233	+	0.5
chr17	59204327	+	0.109970675
chr17	59274142	+	0.333333333
chr17	59274147	+	0.666666667
chr17	59274945	+	0.5
chr17	59705742	-	1
chr17	59705743	-	1
chr17	59705798	-	0.583333334
chr17	59876750	-	1
chr17	59901039	+	1
chr17	61998884	-	1
chr17	62449500	+	0.333333334
chr17	62450361	+	0.2
chr17	64489704	-	1
chr17	67338636	-	0.666666667
chr17	67338650	-	0.416666667
chr17	67338685	-	0.833333334
chr17	67338739	-	0.25
chr17	67338768	-	0.5
chr17	67338769	-	0.5
chr17	67338813	-	0.1
chr17	67339235	-	0.607655502
chr17	67339337	-	0.125
chr17	67339342	-	0.3
chr17	67339343	-	0.5
chr17	67358310	-	1
chr17	68278511	-	0.5
chr17	68285545	-	0.5
chr17	68436810	+	0.5
chr17	73230597	-	0.5
chr17	73627859	-	1
chr17	75230785	+	0.75
chr17	75889192	-	0.166666667
chr17	75889857	-	0.375
chr17	75943995	-	0.580882353
chr17	75944038	-	0.5
chr17	75944084	-	0.75
chr17	75944109	-	0.125
chr17	75944111	-	1
chr17	75944121	-	0.25
chr17	75944150	-	0.1
chr17	75944793	-	0.416666667
chr17	75944806	-	0.464285715
chr17	75944835	-	0.363636364
chr17	75944836	-	0.863636364
chr17	75944877	-	0.183333334
chr17	75944906	-	0.5
chr17	76393331	-	1
chr17	77090212	+	0.5
chr17	77272436	-	1
chr17	77491336	+	1
chr17	78194254	+	1
chr17	78422597	+	1
chr17	78790184	-	0.222222222
chr17	81006781	+	0.75
chr17	81560254	-	0.5
chr17	81560594	-	1
chr17	81561242	-	0.5
chr17	81563212	-	0.25
chr17	81822815	-	0.25
chr17	82112020	-	0.333333333
chr17	82112245	-	0.5
chr17	82628112	-	1
chr18	691564	-	0.25
chr18	691565	-	0.583333334
chr18	691577	-	0.583333334
chr18	706860	-	0.5
chr18	709648	-	0.25
chr18	709658	-	0.5
chr18	710173	-	0.166666667
chr18	710232	-	0.5
chr18	711142	-	0.5
chr18	3598269	+	1
chr18	8732223	+	1
chr18	8755957	+	1
chr18	8776900	+	1
chr18	12486989	-	1
chr18	21631246	+	0.25
chr18	21632196	+	1
chr18	21632413	+	0.666666667
chr18	21633111	+	1
chr18	21652743	-	1
chr18	21653785	-	1
chr18	21656116	-	1
chr18	23297457	-	0.583333334
chr18	32068939	+	1
chr18	32069038	+	0.5
chr18	32069040	+	0.5
chr18	32069109	+	0.333333333
chr18	32072093	+	0.1
chr18	32072155	+	0.166666667
chr18	35249609	+	0.333333333
chr18	35259366	-	1
chr18	35259438	-	1
chr18	35263158	-	1
chr18	36200056	+	1
chr18	36270458	+	1
chr18	36270459	+	1
chr18	36270845	+	1
chr18	36270913	+	0.5
chr18	36270953	+	1
chr18	36271087	+	0.166666667
chr18	36271088	+	0.166666667
chr18	47089981	-	1
chr18	47140580	-	0.75
chr18	47140715	-	0.333333333
chr18	47816901	-	0.5
chr18	47885920	-	0.5
chr18	47924533	-	0.444444444
chr18	50393234	+	0.5
chr18	56607043	-	1
chr18	58752738	+	0.5
chr18	58753293	+	0.5
chr18	58753332	+	0.416666667
chr18	67507102	-	0.3
chr18	67507103	-	0.2
chr18	67507263	-	0.433333334
chr18	67508740	-	0.25
chr18	67508741	-	0.25
chr18	67508764	-	0.25
chr18	67508825	-	0.541666667
chr18	80158600	-	0.25
chr18	80158602	-	0.333333334
chr18	80158761	-	0.214285715
chr18	80159084	-	0.5
chr18	80159085	-	0.5
chr19	200254	-	1
chr19	784998	+	0.125
chr19	784999	+	0.125
chr19	785001	+	0.125
chr19	785548	+	0.1
chr19	785913	+	0.25
chr19	785940	+	0.2
chr19	863443	+	0.142857143
chr19	1033331	+	1
chr19	1033341	+	0.5
chr19	1033457	+	1
chr19	1035666	+	0.666666667
chr19	1035667	+	0.166666667
chr19	1414089	+	0.666666667
chr19	1414134	+	0.25
chr19	1458488	-	0.121794872
chr19	1463228	-	1
chr19	1582038	-	1
chr19	1586624	-	0.196428572
chr19	1586636	-	0.404761905
chr19	1586768	-	0.297619048
chr19	1586771	-	0.116883117
chr19	1586790	-	0.244755245
chr19	1586830	-	0.125
chr19	1586834	-	0.166666667
chr19	1586839	-	0.333333334
chr19	1586859	-	0.1
chr19	1586865	-	0.3
chr19	1586938	-	0.25
chr19	1586939	-	0.375
chr19	1586945	-	0.142857143
chr19	1587103	-	0.464285715
chr19	1587143	-	0.5
chr19	1587236	-	0.653846154
chr19	1587237	-	0.142857143
chr19	1587272	-	0.472222222
chr19	1587497	-	0.119298246
chr19	1587506	-	0.1
chr19	1587538	-	0.475
chr19	1587590	-	0.142857143
chr19	1587613	-	0.527777778
chr19	1587626	-	0.237373738
chr19	1587684	-	0.216346154
chr19	1589086	-	0.154061625
chr19	1589247	-	0.3
chr19	1589704	-	0.196428572
chr19	1589781	-	0.125
chr19	1590050	-	0.173611111
chr19	1590062	-	0.166666667
chr19	1590149	-	0.272727273
chr19	1590175	-	0.6
chr19	1590214	-	0.45
chr19	1590215	-	0.166666667
chr19	1590376	-	0.115384616
chr19	1590386	-	0.125
chr19	1590477	-	0.105263158
chr19	1590495	-	0.364130435
chr19	1590505	-	0.27922078
chr19	1590509	-	0.225
chr19	1829305	-	0.5
chr19	1829306	-	0.5
chr19	2006035	-	1
chr19	2728316	-	1
chr19	2729409	-	1
chr19	3540006	-	0.19564415
chr19	3540007	-	0.24542683
chr19	3540008	-	0.172161172
chr19	3540016	-	0.473684211
chr19	3540033	-	0.245819398
chr19	3540111	-	0.105263158
chr19	3540161	-	0.213636364
chr19	3540175	-	0.543103449
chr19	3540178	-	0.147058824
chr19	3540214	-	0.159883721
chr19	3540217	-	0.230894309
chr19	3540231	-	0.361833106
chr19	3540385	-	0.638888889
chr19	3540395	-	0.28
chr19	3540408	-	0.95
chr19	3540421	-	0.653846154
chr19	3540450	-	0.353174604
chr19	3540451	-	0.223981901
chr19	3540460	-	0.375
chr19	3540522	-	0.261538462
chr19	3540527	-	0.383970177
chr19	3540528	-	0.41875
chr19	3540581	-	0.198616601
chr19	3540622	-	0.599373041
chr19	3540634	-	0.260707333
chr19	3540636	-	0.165279063
chr19	3540713	-	0.35
chr19	3540716	-	0.5
chr19	3540722	-	0.314102565
chr19	3540766	-	0.609090909
chr19	3540778	-	0.2
chr19	3540795	-	0.333333334
chr19	3540796	-	0.527777778
chr19	3540802	-	0.247474748
chr19	3540845	-	0.1
chr19	3540913	-	0.229166667
chr19	3540925	-	0.53125
chr19	3540926	-	0.15625
chr19	3540944	-	0.115384616
chr19	3540948	-	0.178571429
chr19	3541005	-	0.233108108
chr19	3541019	-	0.374057316
chr19	3541020	-	0.382940109
chr19	3541085	-	0.579365079
chr19	3541086	-	0.722222223
chr19	3541092	-	0.36969697
chr19	3541111	-	0.130252101
chr19	3541213	-	0.666666667
chr19	3541226	-	0.147869674
chr19	3541240	-	0.666666667
chr19	3541252	-	0.180555556
chr19	3541253	-	0.180555556
chr19	3541259	-	0.875
chr19	3541301	-	0.645658264
chr19	3541384	-	0.388888889
chr19	3541421	-	0.696969697
chr19	3541450	-	0.2
chr19	3541486	-	0.125
chr19	3541566	-	0.25
chr19	3541592	-	0.3125
chr19	3541593	-	0.208333334
chr19	3541929	-	0.203448276
chr19	3541937	-	0.438423646
chr19	3542002	-	0.1
chr19	3542051	-	0.291666667
chr19	3542081	-	0.40952381
chr19	3542082	-	0.332512316
chr19	3542546	-	0.247520076
chr19	3542565	-	0.105608323
chr19	3542597	-	0.42081448
chr19	3542678	-	0.184121622
chr19	3542728	-	0.239057239
chr19	3542754	-	0.130756579
chr19	3552370	-	1
chr19	3552756	-	0.25
chr19	3552757	-	0.285714286
chr19	3555175	-	0.333333333
chr19	3555176	-	0.666666667
chr19	4435403	+	1
chr19	4654367	+	1
chr19	4654368	+	0.5
chr19	4654442	+	0.25
chr19	5235114	-	0.5
chr19	5709105	-	0.125
chr19	5709231	-	0.5
chr19	5710168	-	0.5
chr19	5710973	-	0.5
chr19	6379670	-	0.13375
chr19	6583621	-	0.142857143
chr19	6583890	-	0.25
chr19	6583929	-	0.5
chr19	6583930	-	0.5
chr19	6584421	-	1
chr19	6584458	-	0.5
chr19	6584459	-	0.5
chr19	6585771	-	0.5
chr19	7086150	+	0.5
chr19	7086151	+	0.5
chr19	7481261	-	0.25
chr19	7481468	-	0.5
chr19	7481473	-	0.5
chr19	7481501	-	0.5
chr19	8480034	+	1
chr19	9524563	-	0.125
chr19	9525758	-	1
chr19	9525882	-	0.125
chr19	9561635	-	0.215384616
chr19	9561759	-	0.145454546
chr19	9562435	-	0.142857143
chr19	9562938	-	0.125
chr19	9562945	-	0.1
chr19	9647260	-	0.5
chr19	9647608	-	0.5
chr19	9674070	-	1
chr19	9812200	-	1
chr19	10165529	-	1
chr19	10165664	-	1
chr19	10183977	-	1
chr19	10709592	+	1
chr19	10728895	+	1
chr19	10930129	+	0.375
chr19	10932775	+	1
chr19	10933303	+	0.5
chr19	10933304	+	0.5
chr19	11146012	-	0.333333334
chr19	11146025	-	0.291666667
chr19	11146048	-	0.266666667
chr19	11146521	-	0.5
chr19	11146825	-	0.5
chr19	11146831	-	0.166666667
chr19	11146967	-	0.611111112
chr19	11147027	-	0.775
chr19	11147032	-	0.791666667
chr19	11147435	-	1
chr19	11147498	-	1
chr19	11449611	+	0.833333334
chr19	11449900	+	0.75
chr19	11449947	+	1
chr19	11449948	+	0.75
chr19	11450008	+	0.5
chr19	11450009	+	0.5
chr19	11450117	+	0.205357143
chr19	11450216	+	0.576923077
chr19	11450217	+	0.392857143
chr19	11450286	+	0.55
chr19	11450391	+	0.5
chr19	11834400	+	0.75
chr19	11929266	+	1
chr19	12286391	-	1
chr19	12632089	+	1
chr19	12720562	-	0.75
chr19	13111600	-	1
chr19	13111601	-	0.5
chr19	13734843	+	0.5
chr19	13760053	+	0.166666667
chr19	13760868	+	0.666666667
chr19	13771101	+	0.5
chr19	13772566	+	0.65
chr19	13772572	+	0.125
chr19	13772573	+	0.75
chr19	13772664	+	1
chr19	13773077	+	0.541666667
chr19	13773112	+	0.189516129
chr19	13773191	+	0.5
chr19	13773259	+	0.557692308
chr19	13773268	+	0.217444718
chr19	13773269	+	0.519047619
chr19	13773281	+	0.305894309
chr19	13773383	+	0.359913793
chr19	13773444	+	0.278745645
chr19	13773531	+	0.825
chr19	13773593	+	0.773809524
chr19	13773603	+	0.860389611
chr19	13773710	+	1
chr19	13773726	+	0.333333333
chr19	13773796	+	0.295454546
chr19	13773854	+	0.668582376
chr19	13773910	+	0.184210527
chr19	13773912	+	0.378205128
chr19	13773924	+	0.292156863
chr19	13773927	+	0.307058824
chr19	14414705	-	0.5
chr19	14416845	-	1
chr19	14527460	-	1
chr19	15306496	-	1
chr19	15391733	-	0.25
chr19	16080627	+	1
chr19	16080690	+	0.25
chr19	16080691	+	0.25
chr19	16080763	+	0.5
chr19	16367220	-	1
chr19	16546191	-	1
chr19	16547387	-	1
chr19	16547651	-	0.666666667
chr19	16547677	-	1
chr19	16550479	-	0.2
chr19	16550564	-	0.333333333
chr19	16550609	-	0.142857143
chr19	16550649	-	0.162337663
chr19	16550674	-	0.5
chr19	16550679	-	0.45
chr19	16551891	-	0.142857143
chr19	16551892	-	0.25
chr19	16552015	-	0.106442577
chr19	16552472	-	0.277272728
chr19	16552527	-	0.125
chr19	16561091	-	0.25
chr19	16562846	-	1
chr19	16563621	-	0.5
chr19	16565896	-	1
chr19	16635771	-	0.166666667
chr19	16635807	-	0.333333334
chr19	16636465	-	0.5
chr19	16636489	-	0.916666667
chr19	16636830	-	0.416666667
chr19	16637390	-	0.125
chr19	16637421	-	0.5
chr19	16638184	-	1
chr19	16638318	-	0.166666667
chr19	16638388	-	0.888888889
chr19	16640113	-	0.25
chr19	16640766	-	1
chr19	16640769	-	1
chr19	16641436	-	0.5
chr19	16642313	-	0.283333334
chr19	16642466	-	0.666666667
chr19	16642486	-	0.166666667
chr19	16643017	-	0.5
chr19	16643492	-	1
chr19	16643493	-	0.5
chr19	16643534	-	0.5
chr19	16643560	-	0.5
chr19	16643584	-	0.5
chr19	16643655	-	0.2
chr19	16644363	-	0.25
chr19	16644574	-	0.25
chr19	16644575	-	0.25
chr19	17233601	-	0.5
chr19	17238057	-	0.75
chr19	17277921	+	1
chr19	17299618	-	0.142857143
